Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
;668;SEG1C.S;498;00/035F;;Code;;3;00;2
;670;SEG1C.S;500;00/0362;L1C0467;Code;;4;00;E 3
;678;SEG1C.S;508;00/036E;L1C0473;Code;;1;00;
;686;SEG1C.S;516;00/0379;;Code;;3;00;E 1 >>16
;687;SEG1C.S;517;00/037C;;Code;;3;00;E 2
;688;SEG1C.S;518;00/037F;;Code;;4;00;E 3
;691;SEG1C.S;521;00/0385;;Code;;3;00;E 2
;709;SEG1C.S;533;00/039F;;Code;;4;00;E 3
;710;SEG1C.S;534;00/03A3;;Code;;4;00;E 3
;718;SEG1C.S;542;00/03AF;L1C04C6;Code;;1;00;
;741;SEG1C.S;562;00/03CC;L1C04EC;Code;;1;00;
;749;SEG1C.S;570;00/03D7;;Code;;3;00;E 2
;759;SEG1C.S;577;00/03E7;;Code;;4;00;E 3
;767;SEG1C.S;585;00/03F3;L1C051C;Code;;1;00;
;776;SEG1C.S;594;00/0401;;Code;;3;00;E 2
;793;SEG1C.S;608;00/0419;L1C054B;Code;;1;00;
;800;SEG1C.S;615;00/0424;;Code;;3;00;E 1 >>16
;801;SEG1C.S;616;00/0427;;Code;;3;00;E 2
;802;SEG1C.S;617;00/042A;;Code;;4;00;E 3
;807;SEG1C.S;622;00/0435;L1C0567;Code;;4;00;E 3
;808;SEG1C.S;623;00/0439;;Code;;4;00;E 3
;810;SEG1C.S;625;00/0440;L1C0572;Code;;4;00;E 3
;811;SEG1C.S;626;00/0444;;Code;;4;00;E 3
;813;SEG1C.S;628;00/044B;L1C057D;Code;;4;00;E 3
;815;SEG1C.S;630;00/0452;L1C0584;Code;;4;00;E 3
;817;SEG1C.S;632;00/0459;L1C058B;Code;;4;00;E 3
;819;SEG1C.S;634;00/0460;L1C0592;Code;;3;00;
;820;SEG1C.S;635;00/0463;L1C0595;Data;DA;2;00;2
;821;SEG1C.S;636;00/0465;;Data;DA;2;00;2
;822;SEG1C.S;637;00/0467;;Data;DA;2;00;2
;823;SEG1C.S;638;00/0469;;Data;DA;2;00;2
;824;SEG1C.S;639;00/046B;;Data;DA;2;00;2
;825;SEG1C.S;640;00/046D;;Data;DA;2;00;2
;826;SEG1C.S;641;00/046F;;Data;DA;2;00;2
;827;SEG1C.S;642;00/0471;;Data;DA;2;00;2
;828;SEG1C.S;643;00/0473;L1C05A5;Code;;1;00;
;833;SEG1C.S;648;00/047F;L1C05B1;Code;;1;00;
;835;SEG1C.S;650;00/0481;;Code;;3;00;2
;837;SEG1C.S;652;00/0484;L1C05B6;Code;;4;00;E 3
;845;SEG1C.S;660;00/0490;L1C05C2;Code;;1;00;
;869;SEG1C.S;681;00/04B0;L1C05EB;Code;;1;00;
;893;SEG1C.S;702;00/04D0;L1C0614;Code;;1;00;
;900;SEG1C.S;709;00/04DB;;Code;;3;00;E 1 >>16
;901;SEG1C.S;710;00/04DE;;Code;;3;00;E 2
;902;SEG1C.S;711;00/04E1;;Code;;4;00;E 3
;908;SEG1C.S;717;00/04EE;;Code;;4;00;E 3
;909;SEG1C.S;718;00/04F2;L1C0636;Code;;2;00;
;912;SEG1C.S;721;00/04F9;;Code;;4;00;E 3
;913;SEG1C.S;722;00/04FD;L1C0641;Code;;2;00;
;916;SEG1C.S;725;00/0504;;Code;;4;00;E 3
;917;SEG1C.S;726;00/0508;L1C064C;Code;;2;00;
;920;SEG1C.S;729;00/050F;;Code;;4;00;E 3
;921;SEG1C.S;730;00/0513;L1C0657;Code;;4;00;E 3
;922;SEG1C.S;731;00/0517;;Code;;4;00;E 3
;930;SEG1C.S;739;00/0523;L1C0667;Code;;1;00;
;938;SEG1C.S;747;00/052E;;Code;;4;00;E 3
;943;SEG1C.S;752;00/053C;;Code;;4;00;3
;955;SEG1C.S;764;00/054C;L1C0690;Code;;1;00;
;962;SEG1C.S;771;00/0557;;Code;;3;00;E 1 >>16
;963;SEG1C.S;772;00/055A;;Code;;3;00;E 2
;964;SEG1C.S;773;00/055D;;Code;;4;00;E 3
;969;SEG1C.S;778;00/0568;L1C06AC;Code;;4;00;E 3
;971;SEG1C.S;780;00/056F;L1C06B3;Code;;4;00;E 3
;973;SEG1C.S;782;00/0576;L1C06BA;Code;;4;00;E 3
;975;SEG1C.S;784;00/057D;L1C06C1;Code;;4;00;E 3
;977;SEG1C.S;786;00/0584;L1C06C8;Code;;4;00;E 3
;979;SEG1C.S;788;00/058B;L1C06CF;Code;;3;00;
;980;SEG1C.S;789;00/058E;L1C06D2;Data;DA;2;00;2
;981;SEG1C.S;790;00/0590;;Data;DA;2;00;2
;982;SEG1C.S;791;00/0592;;Data;DA;2;00;2
;983;SEG1C.S;792;00/0594;;Data;DA;2;00;2
;984;SEG1C.S;793;00/0596;;Data;DA;2;00;2
;985;SEG1C.S;794;00/0598;;Data;DA;2;00;2
;986;SEG1C.S;795;00/059A;L1C06DE;Code;;1;00;
;991;SEG1C.S;800;00/05A6;L1C06EA;Code;;1;00;
;993;SEG1C.S;802;00/05A8;;Code;;3;00;2
;995;SEG1C.S;804;00/05AB;L1C06EF;Code;;4;00;3
;996;SEG1C.S;805;00/05AF;;Code;;4;00;E 3
;1004;SEG1C.S;813;00/05BB;L1C06FF;Code;;1;00;
;1011;SEG1C.S;820;00/05C6;;Code;;3;00;E 1 >>16
;1012;SEG1C.S;821;00/05C9;;Code;;3;00;E 2
;1013;SEG1C.S;822;00/05CC;;Code;;4;00;E 3
;1019;SEG1C.S;828;00/05D9;;Code;;4;00;E 3
;1020;SEG1C.S;829;00/05DD;L1C0721;Code;;2;00;
;1023;SEG1C.S;832;00/05E4;;Code;;4;00;E 3
;1024;SEG1C.S;833;00/05E8;L1C072C;Code;;2;00;
;1027;SEG1C.S;836;00/05EF;;Code;;4;00;E 3
;1028;SEG1C.S;837;00/05F3;L1C0737;Code;;2;00;
;1031;SEG1C.S;840;00/05FA;;Code;;4;00;E 3
;1032;SEG1C.S;841;00/05FE;L1C0742;Code;;2;00;
;1035;SEG1C.S;844;00/0605;;Code;;4;00;E 3
;1036;SEG1C.S;845;00/0609;L1C074D;Code;;2;00;
;1039;SEG1C.S;848;00/0610;;Code;;4;00;E 3
;1040;SEG1C.S;849;00/0614;L1C0758;Code;;4;00;E 3
;1048;SEG1C.S;857;00/0620;L1C0764;Code;;1;00;
;1056;SEG1C.S;865;00/062B;;Code;;3;00;E 1 >>16
;1057;SEG1C.S;866;00/062E;;Code;;3;00;E 2
;1058;SEG1C.S;867;00/0631;;Code;;4;00;E 3
;1067;SEG1C.S;876;00/0644;L1C0788;Code;;3;00;
;1074;SEG1C.S;883;00/0651;;Code;;4;00;E 3
;1089;SEG1C.S;898;00/066E;L1C07B2;Code;;3;00;E 1 >>16
;1090;SEG1C.S;899;00/0671;;Code;;3;00;E 2
;1091;SEG1C.S;900;00/0674;;Code;;4;00;E 3
;1102;SEG1C.S;908;00/0684;L1C07D1;Code;;2;00;
;1103;SEG1C.S;909;00/0686;;Code;;4;00;3
;1106;SEG1C.S;912;00/068E;L1C07DB;Code;;2;00;
;1107;SEG1C.S;913;00/0690;;Code;;4;00;3
;1110;SEG1C.S;916;00/0698;L1C07E5;Code;;2;00;
;1111;SEG1C.S;917;00/069A;;Code;;4;00;3
;1114;SEG1C.S;920;00/06A2;L1C07EF;Code;;2;00;
;1115;SEG1C.S;921;00/06A4;;Code;;4;00;3
;1118;SEG1C.S;924;00/06AC;L1C07F9;Code;;2;00;
;1119;SEG1C.S;925;00/06AE;;Code;;4;00;3
;1122;SEG1C.S;928;00/06B6;L1C0803;Code;;3;00;
;1123;SEG1C.S;929;00/06B9;L1C0806;Data;DA;2;00;2
;1124;SEG1C.S;930;00/06BB;;Data;DA;2;00;2
;1125;SEG1C.S;931;00/06BD;;Data;DA;2;00;2
;1126;SEG1C.S;932;00/06BF;;Data;DA;2;00;2
;1127;SEG1C.S;933;00/06C1;;Data;DA;2;00;2
;1128;SEG1C.S;934;00/06C3;;Data;DA;2;00;2
;1129;SEG1C.S;935;00/06C5;;Data;DA;2;00;2
;1130;SEG1C.S;936;00/06C7;L1C0814;Code;;1;00;
;1134;SEG1C.S;940;00/06D0;L1C081D;Code;;1;00;
;1136;SEG1C.S;942;00/06D2;;Code;;3;00;2
;1138;SEG1C.S;944;00/06D5;L1C0822;Code;;3;00;
;1147;SEG1C.S;950;00/06E1;;Code;;4;00;E 3
;77;SEG1D.S;25;00/0000;L1D0000;Code;;1;00;
;85;SEG1D.S;33;00/000B;;Code;;3;00;E 1 >>16
;86;SEG1D.S;34;00/000E;;Code;;3;00;E 2
;87;SEG1D.S;35;00/0011;;Code;;3;00;E 2
;88;SEG1D.S;36;00/0014;;Code;;3;00;E 2
;91;SEG1D.S;39;00/0019;;Code;;3;00;E 2
;92;SEG1D.S;40;00/001C;;Code;;3;00;E 2
;102;SEG1D.S;50;00/002C;;Code;;4;00;E 3
;109;SEG1D.S;57;00/0038;;Code;;3;00;E 1 >>16
;110;SEG1D.S;58;00/003B;;Code;;3;00;E 2
;111;SEG1D.S;59;00/003E;;Code;;3;00;E 2
;112;SEG1D.S;60;00/0041;;Code;;3;00;E 2
;115;SEG1D.S;63;00/0046;;Code;;3;00;E 2
;116;SEG1D.S;64;00/0049;;Code;;3;00;E 2
;126;SEG1D.S;74;00/0059;;Code;;4;00;E 3
;133;SEG1D.S;81;00/0065;;Code;;3;00;E 1 >>16
;134;SEG1D.S;82;00/0068;;Code;;3;00;E 2
;135;SEG1D.S;83;00/006B;;Code;;3;00;E 2
;136;SEG1D.S;84;00/006E;;Code;;3;00;E 2
;139;SEG1D.S;87;00/0073;;Code;;3;00;E 2
;140;SEG1D.S;88;00/0076;;Code;;3;00;E 2
;150;SEG1D.S;98;00/0086;;Code;;4;00;E 3
;157;SEG1D.S;105;00/0092;;Code;;3;00;E 2
;163;SEG1D.S;111;00/00A0;L1D00A0;Code;;2;00;
;164;SEG1D.S;112;00/00A2;;Code;;3;00;E 1 >>16
;165;SEG1D.S;113;00/00A5;;Code;;3;00;E 2
;166;SEG1D.S;114;00/00A8;;Code;;3;00;E 2
;167;SEG1D.S;115;00/00AB;;Code;;3;00;E 2
;170;SEG1D.S;118;00/00B0;;Code;;3;00;E 2
;171;SEG1D.S;119;00/00B3;;Code;;3;00;E 2
;181;SEG1D.S;129;00/00C3;;Code;;4;00;E 3
;188;SEG1D.S;136;00/00CF;L1D00CF;Code;;3;00;E 2
;193;SEG1D.S;141;00/00D9;L1D00D9;Code;;1;00;
;195;SEG1D.S;143;00/00DB;;Code;;3;00;E 2
;196;SEG1D.S;144;00/00DE;;Code;;3;00;E 2
;197;SEG1D.S;145;00/00E1;;Code;;4;00;E 3
;200;SEG1D.S;148;00/00EA;L1D00EA;Code;;2;00;
;201;SEG1D.S;149;00/00EC;;Code;;4;00;E 3
;202;SEG1D.S;150;00/00F0;;Code;;4;00;E 3
;203;SEG1D.S;151;00/00F4;;Code;;4;00;E 3
;204;SEG1D.S;152;00/00F8;;Code;;4;00;E 3
;206;SEG1D.S;154;00/00FF;L1D00FF;Code;;4;00;E 3
;207;SEG1D.S;155;00/0103;;Code;;3;00;E 2
;212;SEG1D.S;160;00/010D;L1D010D;Code;;1;00;
;214;SEG1D.S;162;00/010F;;Code;;3;00;E 2
;215;SEG1D.S;163;00/0112;;Code;;3;00;E 2
;216;SEG1D.S;164;00/0115;;Code;;4;00;E 3
;220;SEG1D.S;168;00/0120;L1D0120;Code;;2;00;
;222;SEG1D.S;170;00/0125;L1D0125;Code;;1;00;
;223;SEG1D.S;171;00/0126;;Code;;3;00;E 2
;226;SEG1D.S;174;00/012E;;Code;;3;00;E 2
;229;SEG1D.S;177;00/0136;L1D0136;Code;;3;00;E 2
;232;SEG1D.S;180;00/013E;L1D013E;Code;;2;00;
;235;SEG1D.S;183;00/0145;L1D0145;Code;;2;00;
;236;SEG1D.S;184;00/0147;;Code;;4;00;E 3
;237;SEG1D.S;185;00/014B;;Code;;4;00;E 3
;238;SEG1D.S;186;00/014F;;Code;;4;00;E 3
;240;SEG1D.S;188;00/0155;L1D0155;Code;;4;00;E 3
;241;SEG1D.S;189;00/0159;;Code;;4;00;E 3
;242;SEG1D.S;190;00/015D;;Code;;4;00;E 3
;243;SEG1D.S;191;00/0161;L1D0161;Code;;2;00;
;244;SEG1D.S;192;00/0163;L1D0163;Code;;4;00;E 3
;245;SEG1D.S;193;00/0167;;Code;;4;00;E 3
;246;SEG1D.S;194;00/016B;;Code;;4;00;E 3
;247;SEG1D.S;195;00/016F;L1D016F;Code;;3;00;
;252;SEG1D.S;200;00/0178;;Code;;3;00;E 1 >>16
;253;SEG1D.S;201;00/017B;;Code;;3;00;E 2
;254;SEG1D.S;202;00/017E;;Code;;3;00;E 1 >>16
;255;SEG1D.S;203;00/0181;;Code;;3;00;E 2
;256;SEG1D.S;204;00/0184;;Code;;4;00;E 3
;268;SEG1D.S;216;00/0199;;Code;;3;00;E 1 >>16
;269;SEG1D.S;217;00/019C;;Code;;3;00;E 2
;270;SEG1D.S;218;00/019F;;Code;;3;00;E 1 >>16
;271;SEG1D.S;219;00/01A2;;Code;;3;00;E 2
;272;SEG1D.S;220;00/01A5;;Code;;4;00;E 3
;284;SEG1D.S;232;00/01BA;;Code;;3;00;E 1 >>16
;285;SEG1D.S;233;00/01BD;;Code;;3;00;E 2
;286;SEG1D.S;234;00/01C0;;Code;;3;00;E 1 >>16
;287;SEG1D.S;235;00/01C3;;Code;;3;00;E 2
;288;SEG1D.S;236;00/01C6;;Code;;4;00;E 3
;295;SEG1D.S;243;00/01D2;;Code;;3;00;E 2
;300;SEG1D.S;248;00/01DE;L1D01DE;Code;;2;00;
;302;SEG1D.S;250;00/01E3;L1D01E3;Code;;2;00;
;304;SEG1D.S;252;00/01E8;L1D01E8;Code;;3;00;
;309;SEG1D.S;257;00/01F1;;Code;;3;00;E 1 >>16
;310;SEG1D.S;258;00/01F4;;Code;;3;00;E 2
;311;SEG1D.S;259;00/01F7;;Code;;3;00;E 1 >>16
;312;SEG1D.S;260;00/01FA;;Code;;3;00;E 2
;313;SEG1D.S;261;00/01FD;;Code;;4;00;E 3
;325;SEG1D.S;273;00/0212;;Code;;3;00;E 2
;326;SEG1D.S;274;00/0215;;Code;;3;00;E 2
;329;SEG1D.S;277;00/021A;;Code;;3;00;E 2
;330;SEG1D.S;278;00/021D;;Code;;3;00;E 2
;333;SEG1D.S;281;00/0222;;Code;;4;00;E 3
;340;SEG1D.S;288;00/022E;L1D022E;Code;;3;00;
;345;SEG1D.S;293;00/0237;;Code;;3;00;E 2
;346;SEG1D.S;294;00/023A;;Code;;3;00;E 2
;349;SEG1D.S;297;00/023F;;Code;;3;00;E 2
;350;SEG1D.S;298;00/0242;;Code;;3;00;E 2
;353;SEG1D.S;301;00/0247;;Code;;4;00;E 3
;365;SEG1D.S;313;00/025C;;Code;;3;00;E 2
;366;SEG1D.S;314;00/025F;;Code;;3;00;E 2
;369;SEG1D.S;317;00/0264;;Code;;3;00;E 2
;370;SEG1D.S;318;00/0267;;Code;;3;00;E 2
;373;SEG1D.S;321;00/026C;;Code;;4;00;E 3
;385;SEG1D.S;333;00/0281;;Code;;3;00;E 2
;386;SEG1D.S;334;00/0284;;Code;;3;00;E 2
;389;SEG1D.S;337;00/0289;;Code;;3;00;E 2
;390;SEG1D.S;338;00/028C;;Code;;3;00;E 2
;393;SEG1D.S;341;00/0291;;Code;;4;00;E 3
;400;SEG1D.S;348;00/029D;;Code;;3;00;E 1 >>16
;401;SEG1D.S;349;00/02A0;;Code;;3;00;E 2
;402;SEG1D.S;350;00/02A3;;Code;;3;00;E 2
;403;SEG1D.S;351;00/02A6;;Code;;3;00;E 2
;406;SEG1D.S;354;00/02AB;;Code;;3;00;E 2
;407;SEG1D.S;355;00/02AE;;Code;;3;00;E 2
;410;SEG1D.S;358;00/02B3;;Code;;4;00;E 3
;417;SEG1D.S;365;00/02BF;;Code;;3;00;E 2
;418;SEG1D.S;366;00/02C2;;Code;;3;00;E 1 >>16
;421;SEG1D.S;369;00/02C7;;Code;;3;00;E 1 >>16
;422;SEG1D.S;370;00/02CA;;Code;;3;00;E 2
;424;SEG1D.S;372;00/02D0;;Code;;4;00;E 3
;430;SEG1D.S;378;00/02D9;;Code;;3;00;E 2
;431;SEG1D.S;379;00/02DC;;Code;;4;00;E 3
;432;SEG1D.S;380;00/02E0;;Code;;3;00;E 2
;433;SEG1D.S;381;00/02E3;;Code;;4;00;E 3
;434;SEG1D.S;382;00/02E7;;Code;;3;00;E 2
;435;SEG1D.S;383;00/02EA;;Code;;4;00;E 3
;436;SEG1D.S;384;00/02EE;;Code;;3;00;E 2
;437;SEG1D.S;385;00/02F1;;Code;;4;00;E 3
;438;SEG1D.S;386;00/02F5;;Code;;3;00;E 2
;439;SEG1D.S;387;00/02F8;;Code;;4;00;E 3
;440;SEG1D.S;388;00/02FC;;Code;;3;00;E 2
;441;SEG1D.S;389;00/02FF;;Code;;4;00;E 3
;442;SEG1D.S;390;00/0303;;Code;;3;00;E 2
;443;SEG1D.S;391;00/0306;;Code;;4;00;E 3
;444;SEG1D.S;392;00/030A;;Code;;3;00;E 2
;445;SEG1D.S;393;00/030D;;Code;;4;00;E 3
;446;SEG1D.S;394;00/0311;;Code;;3;00;E 2
;447;SEG1D.S;395;00/0314;;Code;;3;00;E 1 >>16
;450;SEG1D.S;398;00/0319;;Code;;3;00;E 1 >>16
;451;SEG1D.S;399;00/031C;;Code;;3;00;E 2
;453;SEG1D.S;401;00/0322;;Code;;4;00;E 3
;466;SEG1D.S;414;00/0333;L1D0333;Code;;1;00;
;474;SEG1D.S;422;00/033E;;Code;;3;00;E 1 >>16
;475;SEG1D.S;423;00/0341;;Code;;3;00;E 2
;476;SEG1D.S;424;00/0344;;Code;;3;00;E 2
;477;SEG1D.S;425;00/0347;;Code;;3;00;E 2
;487;SEG1D.S;435;00/0357;;Code;;3;00;E 2
;488;SEG1D.S;436;00/035A;;Code;;3;00;E 2
;491;SEG1D.S;439;00/035F;;Code;;4;00;E 3
;498;SEG1D.S;446;00/036B;;Code;;3;00;E 1 >>16
;499;SEG1D.S;447;00/036E;;Code;;3;00;E 2
;500;SEG1D.S;448;00/0371;;Code;;3;00;E 2
;501;SEG1D.S;449;00/0374;;Code;;3;00;E 2
;504;SEG1D.S;452;00/0379;;Code;;3;00;E 2
;505;SEG1D.S;453;00/037C;;Code;;3;00;E 2
;508;SEG1D.S;456;00/0381;;Code;;4;00;E 3
;522;SEG1D.S;470;00/0395;L1D0395;Code;;1;00;
;530;SEG1D.S;478;00/03A0;;Code;;3;00;E 1 >>16
;531;SEG1D.S;479;00/03A3;;Code;;3;00;E 2
;532;SEG1D.S;480;00/03A6;;Code;;3;00;E 2
;533;SEG1D.S;481;00/03A9;;Code;;3;00;E 2
;536;SEG1D.S;484;00/03AE;;Code;;3;00;E 2
;537;SEG1D.S;485;00/03B1;;Code;;3;00;E 2
;540;SEG1D.S;488;00/03B6;;Code;;4;00;E 3
;554;SEG1D.S;502;00/03CA;L1D03CA;Code;;1;00;
;562;SEG1D.S;510;00/03D5;;Code;;3;00;E 1 >>16
;563;SEG1D.S;511;00/03D8;;Code;;3;00;E 2
;564;SEG1D.S;512;00/03DB;;Code;;3;00;E 2
;565;SEG1D.S;513;00/03DE;;Code;;3;00;E 2
;568;SEG1D.S;516;00/03E3;;Code;;3;00;E 2
;569;SEG1D.S;517;00/03E6;;Code;;3;00;E 2
;579;SEG1D.S;527;00/03F6;;Code;;4;00;E 3
;586;SEG1D.S;534;00/0402;;Code;;3;00;E 1 >>16
;587;SEG1D.S;535;00/0405;;Code;;3;00;E 2
;588;SEG1D.S;536;00/0408;;Code;;3;00;E 2
;589;SEG1D.S;537;00/040B;;Code;;3;00;E 2
;592;SEG1D.S;540;00/0410;;Code;;3;00;E 2
;593;SEG1D.S;541;00/0413;;Code;;3;00;E 2
;603;SEG1D.S;551;00/0423;;Code;;4;00;E 3
;610;SEG1D.S;558;00/042F;;Code;;3;00;E 1 >>16
;611;SEG1D.S;559;00/0432;;Code;;3;00;E 2
;612;SEG1D.S;560;00/0435;;Code;;3;00;E 2
;613;SEG1D.S;561;00/0438;;Code;;3;00;E 2
;616;SEG1D.S;564;00/043D;;Code;;3;00;E 2
;617;SEG1D.S;565;00/0440;;Code;;3;00;E 2
;627;SEG1D.S;575;00/0450;;Code;;4;00;E 3
;634;SEG1D.S;582;00/045C;;Code;;4;00;E 3
;635;SEG1D.S;583;00/0460;;Code;;3;00;E 1 >>16
;636;SEG1D.S;584;00/0463;;Code;;3;00;E 2
;637;SEG1D.S;585;00/0466;;Code;;3;00;E 2
;638;SEG1D.S;586;00/0469;;Code;;3;00;E 2
;641;SEG1D.S;589;00/046E;;Code;;3;00;E 2
;642;SEG1D.S;590;00/0471;;Code;;3;00;E 2
;645;SEG1D.S;593;00/0476;;Code;;4;00;E 3
;652;SEG1D.S;600;00/0482;;Code;;3;00;E 1 >>16
;653;SEG1D.S;601;00/0485;;Code;;3;00;E 2
;654;SEG1D.S;602;00/0488;;Code;;3;00;E 2
;655;SEG1D.S;603;00/048B;;Code;;3;00;E 2
;658;SEG1D.S;606;00/0490;;Code;;3;00;E 2
;659;SEG1D.S;607;00/0493;;Code;;3;00;E 2
;662;SEG1D.S;610;00/0498;;Code;;4;00;E 3
;669;SEG1D.S;617;00/04A4;;Code;;3;00;E 1 >>16
;670;SEG1D.S;618;00/04A7;;Code;;3;00;E 2
;671;SEG1D.S;619;00/04AA;;Code;;3;00;E 2
;672;SEG1D.S;620;00/04AD;;Code;;3;00;E 2
;675;SEG1D.S;623;00/04B2;;Code;;3;00;E 2
;676;SEG1D.S;624;00/04B5;;Code;;3;00;E 2
;679;SEG1D.S;627;00/04BA;;Code;;4;00;E 3
;686;SEG1D.S;634;00/04C6;;Code;;3;00;E 1 >>16
;687;SEG1D.S;635;00/04C9;;Code;;3;00;E 2
;688;SEG1D.S;636;00/04CC;;Code;;3;00;E 2
;689;SEG1D.S;637;00/04CF;;Code;;3;00;E 2
;692;SEG1D.S;640;00/04D4;;Code;;3;00;E 2
;693;SEG1D.S;641;00/04D7;;Code;;3;00;E 2
;696;SEG1D.S;644;00/04DC;;Code;;4;00;E 3
;710;SEG1D.S;658;00/04F0;L1D04F0;Code;;1;00;
;718;SEG1D.S;666;00/04FB;;Code;;3;00;E 1 >>16
;719;SEG1D.S;667;00/04FE;;Code;;3;00;E 2
;720;SEG1D.S;668;00/0501;;Code;;4;00;E 3
;747;SEG1D.S;692;00/051B;;Code;;3;00;E 2
;748;SEG1D.S;693;00/051E;;Code;;3;00;E 2
;758;SEG1D.S;703;00/052E;;Code;;3;00;E 2
;759;SEG1D.S;704;00/0531;;Code;;3;00;E 2
;776;SEG1D.S;721;00/054C;;Code;;4;00;E 3
;789;SEG1D.S;731;00/055C;;Code;;4;00;E 3
;34;SEG1E.S;24;00/0000;L1E0000;Code;;1;00;
;43;SEG1E.S;33;00/000F;;Code;;3;00;E 2
;44;SEG1E.S;34;00/0012;;Code;;3;00;E 2
;50;SEG1E.S;40;00/001F;;Code;;4;00;E 3
;73;SEG1E.S;63;00/0042;;Code;;3;00;E 2
;76;SEG1E.S;66;00/004A;;Code;;3;00;E 2
;79;SEG1E.S;69;00/0052;L1E0052;Code;;2;00;
;101;SEG1E.S;91;00/007E;;Code;;4;00;E 3
;108;SEG1E.S;98;00/008D;;Code;;4;00;3
;111;SEG1E.S;101;00/0093;L1E0093;Code;;1;00;
;61;SEG1F.S;24;00/0000;L1F0000;Code;;1;00;
;77;SEG1F.S;40;00/001B;L1F001B;Code;;1;00;
;78;SEG1F.S;41;00/001C;;Code;;3;00;E 2
;81;SEG1F.S;44;00/0021;;Code;;3;00;E 2
;83;SEG1F.S;46;00/0025;;Code;;4;00;E 3
;87;SEG1F.S;50;00/002C;;Code;;4;00;E 3
;89;SEG1F.S;52;00/0031;;Code;;3;00;E 2
;98;SEG1F.S;61;00/0044;L1F0044;Code;;1;00;
;99;SEG1F.S;62;00/0045;;Code;;3;00;E 2
;102;SEG1F.S;65;00/004A;;Code;;3;00;E 2
;104;SEG1F.S;67;00/004E;;Code;;4;00;E 3
;108;SEG1F.S;71;00/0055;;Code;;4;00;E 3
;110;SEG1F.S;73;00/005A;;Code;;3;00;E 2
;112;SEG1F.S;75;00/005F;;Code;;3;00;E 2
;114;SEG1F.S;77;00/0064;;Code;;3;00;E 2
;122;SEG1F.S;85;00/006F;L1F006F;Code;;1;00;
;130;SEG1F.S;93;00/007A;;Code;;3;00;E 2
;135;SEG1F.S;98;00/0084;L1F0084;Code;;1;00;
;136;SEG1F.S;99;00/0085;;Code;;3;00;E 2
;139;SEG1F.S;102;00/008A;;Code;;3;00;E 2
;141;SEG1F.S;104;00/008E;;Code;;4;00;E 3
;144;SEG1F.S;107;00/0094;;Code;;3;00;E 2
;146;SEG1F.S;109;00/0098;;Code;;4;00;E 3
;154;SEG1F.S;117;00/00A8;L1F00A8;Code;;2;00;
;155;SEG1F.S;118;00/00AA;;Code;;3;00;E 2
;157;SEG1F.S;120;00/00AF;L1F00AF;Code;;3;00;E 2
;162;SEG1F.S;125;00/00B9;L1F00B9;Code;;3;00;E 2
;163;SEG1F.S;126;00/00BC;;Code;;3;00;E 2
;165;SEG1F.S;128;00/00C1;L1F00C1;Code;;3;00;E 2
;170;SEG1F.S;133;00/00CB;L1F00CB;Code;;1;00;
;172;SEG1F.S;135;00/00CD;;Code;;3;00;E 2
;173;SEG1F.S;136;00/00D0;;Code;;3;00;E 2
;174;SEG1F.S;137;00/00D3;;Code;;4;00;E 3
;177;SEG1F.S;140;00/00D9;;Code;;3;00;E 2
;178;SEG1F.S;141;00/00DC;;Code;;3;00;E 2
;179;SEG1F.S;142;00/00DF;L1F00DF;Code;;3;00;E 2
;184;SEG1F.S;147;00/00E9;L1F00E9;Code;;1;00;
;185;SEG1F.S;148;00/00EA;;Code;;3;00;E 2
;188;SEG1F.S;151;00/00EF;;Code;;3;00;E 2
;190;SEG1F.S;153;00/00F3;;Code;;4;00;E 3
;193;SEG1F.S;156;00/00F9;;Code;;3;00;E 2
;195;SEG1F.S;158;00/00FD;;Code;;4;00;E 3
;203;SEG1F.S;166;00/010D;L1F010D;Code;;2;00;
;204;SEG1F.S;167;00/010F;;Code;;3;00;E 2
;206;SEG1F.S;169;00/0114;L1F0114;Code;;3;00;E 2
;211;SEG1F.S;174;00/011E;L1F011E;Code;;3;00;E 2
;212;SEG1F.S;175;00/0121;;Code;;3;00;E 2
;214;SEG1F.S;177;00/0126;L1F0126;Code;;3;00;E 2
;219;SEG1F.S;182;00/0130;L1F0130;Code;;1;00;
;221;SEG1F.S;184;00/0132;;Code;;3;00;E 2
;222;SEG1F.S;185;00/0135;;Code;;3;00;E 2
;223;SEG1F.S;186;00/0138;;Code;;4;00;E 3
;226;SEG1F.S;189;00/013E;;Code;;3;00;E 2
;227;SEG1F.S;190;00/0141;;Code;;3;00;E 2
;228;SEG1F.S;191;00/0144;L1F0144;Code;;3;00;E 2
;229;SEG1F.S;192;00/0147;;Code;;3;00;E 2
;232;SEG1F.S;195;00/014C;;Code;;4;00;E 3
;235;SEG1F.S;198;00/0152;;Code;;4;00;E 3
;243;SEG1F.S;206;00/015E;L1F015E;Code;;1;00;
;250;SEG1F.S;213;00/0169;;Code;;3;00;E 2
;252;SEG1F.S;215;00/016E;;Code;;3;00;E 2
;254;SEG1F.S;217;00/0173;L1F0173;Code;;2;00;
;259;SEG1F.S;222;00/017C;L1F017C;Code;;1;00;
;261;SEG1F.S;224;00/017E;;Code;;3;00;E 2
;262;SEG1F.S;225;00/0181;;Code;;3;00;E 2
